oxycodone, combunox, ibuprofen	Rare	[Abdominal or stomach pain, blurred vision, changes in skin color, chest pain, confusion, convulsions, decrease in frequency of urination, decreased urine, difficulty with breathing, difficulty in passing urine (dribbling), dizziness, dizziness, faintness, or lightheadedness when getting up from a lying position, dry mouth, excessive muscle tone, fainting, fast heartbeat, fast, pounding, or irregular heartbeat or pulse, increased need to urinate, increased thirst, loss of appetite, mood changes, muscle pain or cramps, muscle stiffness, muscle tension or tightness, nausea or vomiting, numbness or tingling in the hands, feet, or lips, pain, tenderness, or swelling of the foot or leg, painful urination, pale skin, passing urine more often, severe constipation, severe vomiting, shortness of breath, troubled breathing with exertion, unusual bleeding or bruising, unusual tiredness or weakness, weakness, Back pain, body aches or pain, bruising, large, flat, blue or purplish patches in the skin, changes in vision, chills, congestion, cough or hoarseness, delusions, dementia, difficult urination, difficulty with moving, dryness or soreness of the throat, enlarged abdomen or stomach, false or unusual sense of well-being, fear, hoarseness, impaired vision, increase in body movements, lower back or side pain, nervousness, pain, swelling, or redness in the joints, rash, runny nose, sleeplessness, swelling, taste perversion, tender, swollen glands in the neck, trouble with sleeping, trouble with swallowing, unable to sleep, voice changes]	[abdominal:Body Location or Regionstomach:Therapeutic or Preventive Procedurepain:Functional Concept #  blurred:Qualitative Conceptvision:Clinical Attribute #  changes:Quantitative Conceptskin:Disease or Syndromecolor:Pharmacologic Substance #  chest:Body Location or Regionpain:Functional Concept #  confusion:Mental or Behavioral Dysfunction #  convulsions:Sign or Symptom #  decrease:Qualitative Conceptfrequency:Intellectual Producturination:Organism Function #  decreased:Qualitative Concepturine:Intellectual Product #  difficulty:Findingbreathing:Organism Function #  difficulty:Findingpassing:Findingurine:Intellectual Productdribbling:Sign or Symptom #  dizziness:Sign or Symptom #  dizziness:Sign or Symptomfaintness:Sign or Symptomlightheadedness:Sign or Symptomlying:Individual Behaviorposition:Intellectual Product #  dry:Qualitative Conceptmouth:Body Space or Junction #  excessive:Qualitative Conceptmuscle:Tissue #  fainting:Sign or Symptom #  fast:Qualitative Conceptheartbeat:Organ or Tissue Function #  fast:Qualitative Conceptpounding:Quantitative Conceptirregular:Qualitative Conceptheartbeat:Organ or Tissue Functionpulse:Physiologic Function #  increased:Functional Concept #  increased:Functional Conceptthirst:Physiologic Function #  loss:Quantitative Conceptappetite:Organism Function #  mood:Health Care Activitychanges:Quantitative Concept #  muscle:Tissuepain:Functional Conceptcramps:Sign or Symptom #  muscle:Tissuestiffness:Sign or Symptom #  muscle:Tissuetension:Mental or Behavioral Dysfunctiontightness:Qualitative Concept #  nausea:Sign or Symptomvomiting:Sign or Symptom #  numbness:Sign or Symptomtingling:Sign or Symptomhands:Body Part, Organ, or Organ Componentfeet:Quantitative Conceptlips:Body Part, Organ, or Organ Component #  pain:Functional Concepttenderness:Mental Processswelling:Pathologic Functionfoot:Findingleg:Body Location or Region #  painful:Sign or Symptomurination:Organism Function #  pale:Qualitative Conceptskin:Disease or Syndrome #  passing:Findingurine:Intellectual Product #  severe:Findingconstipation:Sign or Symptom #  severe:Findingvomiting:Sign or Symptom #  breath:Body Substance #  breathing:Organism Functionexertion:Organism Function #  unusual:Qualitative Conceptbleeding:Pathologic Functionbruising:Injury or Poisoning #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  weakness:Sign or Symptom #  back:Body Location or Regionpain:Functional Concept #  body:Humanaches:Sign or Symptompain:Functional Concept #  bruising:Injury or Poisoninglarge:Gene or Genomeflat:Spatial Conceptblue:Qualitative Conceptpatches:Medical Deviceskin:Disease or Syndrome #  changes:Quantitative Conceptvision:Clinical Attribute #  chills:Sign or Symptom #  congestion:Pathologic Function #  cough:Sign or Symptomhoarseness:Sign or Symptom #  delusions:Mental or Behavioral Dysfunction #  dementia:Mental or Behavioral Dysfunction #  difficult:Qualitative Concepturination:Organism Function #  difficulty:Findingmoving:Organism Function #  dryness:Qualitative Conceptsoreness:Sign or Symptomthroat:Body Part, Organ, or Organ Component #  enlarged:Qualitative Conceptabdomen:Body Location or Regionstomach:Therapeutic or Preventive Procedure #  false:Qualitative Conceptunusual:Qualitative Conceptsense:Organ or Tissue Functionwell-being:Idea or Concept #  fear:Mental Process #  hoarseness:Sign or Symptom #  impaired:Pathologic Functionvision:Clinical Attribute #  increase:Functional Conceptbody:Humanmovements:Organism Function #  lower:Spatial Conceptback:Body Location or Regionside:Spatial Conceptpain:Functional Concept #  nervousness:Sign or Symptom #  pain:Functional Conceptswelling:Pathologic Functionredness:Findingjoints:Body Space or Junction #  rash:Disease or Syndrome #  nose:Body Part, Organ, or Organ Component #  sleeplessness:Sign or Symptom #  swelling:Pathologic Function #  taste:Quantitative Concept #  tender:Qualitative Conceptswollen:Findingglands:Body Part, Organ, or Organ Componentneck:Finding #  sleeping:Organism Function #  swallowing:Finding #  unable:Findingsleep:Organic Chemical #  voice:Idea or Conceptchanges:Quantitative Concept # ]
oxycodone, combunox, ibuprofen	Not Known	[]	[]
oxycodone, combunox, ibuprofen	Overdose	[<h4>Symptoms of overdose</h4>, Change in consciousness, chest pain or discomfort, cold and clammy skin, constricted pupils, continuing ringing or buzzing or other unexplained noise in the ears, decreased awareness or responsiveness, difficult or troubled breathing, difficulty with sleeping, disorientation, drowsiness to profound coma, fainting, hallucination, hearing loss, irregular, fast or slow, or shallow breathing, lethargy, loss of bladder control, loss of consciousness, muscle spasm or jerking of all extremities, pale or blue lips, fingernails, or skin, severe sleepiness, skeletal muscle flaccidity, sleepiness or unusual drowsiness, sudden fainting, sudden loss of consciousness]	[ #  change:Functional Conceptconsciousness:Finding #  chest:Body Location or Regionpain:Functional Conceptdiscomfort:Finding #  cold:Disease or Syndromeclammy:Sign or Symptomskin:Disease or Syndrome #  pupils:Body Part, Organ, or Organ Component #  continuing:Idea or Conceptringing:Spatial Conceptnoise:Phenomenon or Processears:Gene or Genome #  decreased:Qualitative Conceptawareness:Mental Process #  difficult:Qualitative Conceptbreathing:Organism Function #  difficulty:Findingsleeping:Organism Function #  disorientation:Mental or Behavioral Dysfunction #  drowsiness:Findingprofound:Qualitative Conceptcoma:Disease or Syndrome #  fainting:Sign or Symptom #  hallucination:Mental or Behavioral Dysfunction #  hearing:Physiologic Functionloss:Quantitative Concept #  irregular:Qualitative Conceptfast:Qualitative Conceptslow:Qualitative Conceptbreathing:Organism Function #  lethargy:Sign or Symptom #  loss:Quantitative Conceptbladder:Body Part, Organ, or Organ Componentcontrol:Organic Chemical #  loss:Quantitative Conceptconsciousness:Finding #  muscle:Tissuespasm:Sign or Symptomjerking:Sign or Symptomextremities:Body Part, Organ, or Organ Component #  pale:Qualitative Conceptblue:Qualitative Conceptlips:Body Part, Organ, or Organ Componentfingernails:Body Part, Organ, or Organ Componentskin:Disease or Syndrome #  severe:Findingsleepiness:Finding #  skeletal:Body Systemmuscle:Tissueflaccidity:Sign or Symptom #  sleepiness:Findingunusual:Qualitative Conceptdrowsiness:Finding #  sudden:Qualitative Conceptfainting:Sign or Symptom #  sudden:Qualitative Conceptloss:Quantitative Conceptconsciousness:Finding # ]
alprazolam, niravam, xanax	More Common	[Being forgetful, changes in patterns and rhythms of speech, clumsiness or unsteadiness, difficulty with coordination, discouragement, drowsiness, feeling sad or empty, irritability, lack of appetite, lightheadedness, loss of interest or pleasure, relaxed and calm, shakiness and unsteady walk, sleepiness or unusual drowsiness, slurred speech, tiredness, trouble concentrating, trouble in speaking, trouble performing routine tasks, trouble sleeping, unsteadiness, trembling, or other problems with muscle control or coordination, unusual tiredness or weakness, Absent, missed, or irregular menstrual periods, decreased appetite, decreased interest in sexual intercourse, decreased sexual performance or desire abnormal ejaculation, difficulty having a bowel movement (stool), inability to have or keep an erection, increased appetite, increased in sexual ability, desire, drive, or performance, increased interest in sexual intercourse, increased weight, loss in sexual ability, desire, drive, or performance, stopping of menstrual bleeding, watering of mouth, weight loss]	[being:Conceptual Entityforgetful:Sign or Symptom #  changes:Quantitative Conceptpatterns:Spatial Conceptrhythms:Findingspeech:Organism Function #  clumsiness:Sign or Symptomunsteadiness:Finding #  difficulty:Findingcoordination:Idea or Concept #   #  drowsiness:Finding #  feeling:Mental Processsad:Mental or Behavioral Dysfunctionempty:Qualitative Concept #  irritability:Mental Process #  lack:Qualitative Conceptappetite:Organism Function #  lightheadedness:Sign or Symptom #  loss:Quantitative Conceptinterest:Mental Processpleasure:Intellectual Product #  relaxed:Activitycalm:Gene or Genome #  shakiness:Pathologic Functionunsteady:Qualitative Conceptwalk:Daily or Recreational Activity #  sleepiness:Findingunusual:Qualitative Conceptdrowsiness:Finding #  slurred:Findingspeech:Organism Function #  tiredness:Sign or Symptom #  concentrating:Biomedical or Dental Material #  speaking:Daily or Recreational Activity #  performing:Functional Conceptroutine:Intellectual Producttasks:Organophosphorus Compound #  sleeping:Organism Function #  unsteadiness:Findingtrembling:Sign or Symptomproblems:Idea or Conceptmuscle:Tissuecontrol:Organic Chemicalcoordination:Idea or Concept #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  absent:Quantitative Conceptmissed:Qualitative Conceptirregular:Qualitative Conceptmenstrual:Organism Functionperiods:Organism Function #  decreased:Qualitative Conceptappetite:Organism Function #  decreased:Qualitative Conceptinterest:Mental Processsexual:Behaviorintercourse:Organism Function #  decreased:Qualitative Conceptsexual:Behaviorperformance:Individual Behaviordesire:Mental Processabnormal:Qualitative Conceptejaculation:Organism Function #  difficulty:Findingbowel:Body Part, Organ, or Organ Componentmovement:Organism Functionstool:Body Substance #  erection:Organ or Tissue Function #  increased:Functional Conceptappetite:Organism Function #  increased:Functional Conceptsexual:Behaviorability:Organism Attributedesire:Mental Processdrive:Mental Processperformance:Individual Behavior #  increased:Functional Conceptinterest:Mental Processsexual:Behaviorintercourse:Organism Function #  increased:Functional Conceptweight:Diagnostic Procedure #  loss:Quantitative Conceptsexual:Behaviorability:Organism Attributedesire:Mental Processdrive:Mental Processperformance:Individual Behavior #  stopping:Pharmacologic Substancemenstrual:Organism Functionbleeding:Pathologic Function #  watering:Intellectual Productmouth:Body Space or Junction #  weight:Diagnostic Procedureloss:Quantitative Concept # ]
alprazolam, niravam, xanax	Less Common	[Abdominal or stomach pain, blurred vision, body aches or pain, burning, crawling, itching, numbness, prickling, "pins and needles, or tingling feelings, changes in behavior, chills, clay-colored stools, confusion about identity, place, and time, cough, dark urine, decrease in frequency of urination, decrease in urine volume, diarrhea, difficult or labored breathing, difficulty in moving, difficulty in passing urine (dribbling), difficulty with concentration, dizziness, faintness, or lightheadedness when getting up from a lying or sitting position suddenly, dry mouth, ear congestion, environment seems unreal, fainting, fear or nervousness, feeling of unreality, feeling warm, fever, general feeling of discomfort or illness, headache, hyperventilation, inability to move eyes, inability to sit still, increased blinking or spasms of the eyelid, irregular heartbeats, itching, joint pain, lack or loss of self-control, loss of bladder control, loss of coordination, loss of memory, loss of voice, mood or mental changes, muscle aching or cramping, muscle pain or stiffness, muscle weakness, nasal congestion, nausea, need to keep moving, painful urination, problems with memory, rash, restlessness, runny nose, seeing, hearing, or feeling things that are not there, seizures, sense of detachment from self or body, shaking, shivering, shortness of breath, sneezing, sore throat, sticking out of the tongue, sweating, swollen joints, talkativeness, tightness in the chest, trouble in breathing, speaking, or swallowing, trouble with balance, twitching, twisting, or uncontrolled repetitive movements of the tongue, lips, face, arms, or legs, uncontrolled twisting movements of the neck, trunk, arms, or legs, unpleasant breath odor, unusual drowsiness, dullness, tiredness, weakness, or feeling of sluggishness, unusual facial expressions, unusually deep sleep, unusually long duration of sleep, vomiting of blood, wheezing, yellow eyes or skin, Abdominal bloating and cramping, blistering, crusting, irritation, itching, or reddening of the skin, change in taste bad unusual or unpleasant (after) taste, cracked, dry, or scaly skin, cramps, double vision, feeling of warmth, heavy bleeding, menstrual changes, pain, pelvic pain, redness of the face, neck, arms, and occasionally, upper chest, seeing double, sudden sweating, unexplained runny nose or sneezing]	[abdominal:Body Location or Regionstomach:Therapeutic or Preventive Procedurepain:Functional Concept #  blurred:Qualitative Conceptvision:Clinical Attribute #  body:Humanaches:Sign or Symptompain:Functional Concept #  burning:Qualitative Conceptcrawling:Findingitching:Sign or Symptomnumbness:Sign or Symptomprickling:Sign or Symptompins:Gene or Genomeneedles:Medical Devicetingling:Sign or Symptomfeelings:Mental Process #  changes:Quantitative Conceptbehavior:Clinical Attribute #  chills:Sign or Symptom #  stools:Clinical Attribute #  confusion:Mental or Behavioral Dysfunctionidentity:Mental Processplace:Disease or Syndrometime:Finding #  cough:Sign or Symptom #  dark:Qualitative Concepturine:Intellectual Product #  decrease:Qualitative Conceptfrequency:Intellectual Producturination:Organism Function #  decrease:Qualitative Concepturine:Intellectual Productvolume:Qualitative Concept #  diarrhea:Finding #  difficult:Qualitative Conceptlabored:Occupational Activitybreathing:Organism Function #  difficulty:Findingmoving:Organism Function #  difficulty:Findingpassing:Findingurine:Intellectual Productdribbling:Sign or Symptom #  difficulty:Findingconcentration:Mental Process #  dizziness:Sign or Symptomfaintness:Sign or Symptomlightheadedness:Sign or Symptomlying:Individual Behaviorsitting:Findingposition:Intellectual Product #  dry:Qualitative Conceptmouth:Body Space or Junction #  ear:Disease or Syndromecongestion:Pathologic Function #  environment:Spatial Concept #  fainting:Sign or Symptom #  fear:Mental Processnervousness:Sign or Symptom #  feeling:Mental Process #  feeling:Mental Processwarm:Natural Phenomenon or Process #  fever:Finding #  general:Idea or Conceptfeeling:Mental Processdiscomfort:Findingillness:Finding #  headache:Finding #  hyperventilation:Finding #  move:Activityeyes:Body Part, Organ, or Organ Component #  sit:Finding #  increased:Functional Conceptblinking:Organ or Tissue Functionspasms:Sign or Symptomeyelid:Body Part, Organ, or Organ Component #  irregular:Qualitative Conceptheartbeats:Organ or Tissue Function #  itching:Sign or Symptom #  joint:Body Space or Junctionpain:Functional Concept #  lack:Qualitative Conceptloss:Quantitative Conceptself-control:Individual Behavior #  loss:Quantitative Conceptbladder:Body Part, Organ, or Organ Componentcontrol:Organic Chemical #  loss:Quantitative Conceptcoordination:Idea or Concept #  loss:Quantitative Conceptmemory:Mental Process #  loss:Quantitative Conceptvoice:Idea or Concept #  mood:Health Care Activitymental:Mental Processchanges:Quantitative Concept #  muscle:Tissueaching:Sign or Symptomcramping:Sign or Symptom #  muscle:Tissuepain:Functional Conceptstiffness:Sign or Symptom #  muscle:Tissueweakness:Sign or Symptom #  nasal:Functional Conceptcongestion:Pathologic Function #  nausea:Sign or Symptom #  moving:Organism Function #  painful:Sign or Symptomurination:Organism Function #  problems:Idea or Conceptmemory:Mental Process #  rash:Disease or Syndrome #  restlessness:Sign or Symptom #  nose:Body Part, Organ, or Organ Component #  hearing:Physiologic Functionfeeling:Mental Processthings:Entity #  seizures:Sign or Symptom #  sense:Organ or Tissue Functiondetachment:Mental Processbody:Human #  shaking:Sign or Symptom #  shivering:Finding #  breath:Body Substance #  sneezing:Finding #  sore:Qualitative Conceptthroat:Body Part, Organ, or Organ Component #  sticking:Eventtongue:Health Care Activity #  sweating:Finding #  swollen:Findingjoints:Body Space or Junction #  talkativeness:Mental or Behavioral Dysfunction #  tightness:Qualitative Conceptchest:Body Location or Region #  breathing:Organism Functionspeaking:Daily or Recreational Activityswallowing:Finding #  balance:Organism Function #  twitching:Sign or Symptomtwisting:Physiologic Functionuncontrolled:Qualitative Conceptmovements:Organism Functiontongue:Health Care Activitylips:Body Part, Organ, or Organ Componentface:Body Location or Regionarms:Neoplastic Processlegs:Body Location or Region #  uncontrolled:Qualitative Concepttwisting:Physiologic Functionmovements:Organism Functionneck:Findingtrunk:Body Location or Regionarms:Neoplastic Processlegs:Body Location or Region #  breath:Body Substanceodor:Natural Phenomenon or Process #  unusual:Qualitative Conceptdrowsiness:Findingdullness:Findingtiredness:Sign or Symptomweakness:Sign or Symptomfeeling:Mental Processsluggishness:Sign or Symptom #  unusual:Qualitative Conceptfacial:Body Location or Regionexpressions:Therapeutic or Preventive Procedure #  deep:Spatial Conceptsleep:Organic Chemical #  long:Qualitative Conceptduration:Pharmacologic Substancesleep:Organic Chemical #  vomiting:Sign or Symptomblood:Body Substance #  wheezing:Sign or Symptom #  yellow:Qualitative Concepteyes:Body Part, Organ, or Organ Componentskin:Disease or Syndrome #  abdominal:Body Location or Regionbloating:Sign or Symptomcramping:Sign or Symptom #  blistering:Pathologic Functioncrusting:Acquired Abnormalityirritation:Findingitching:Sign or Symptomskin:Disease or Syndrome #  change:Functional Concepttaste:Quantitative Conceptbad:Gene or Genomeunusual:Qualitative Concepttaste:Quantitative Concept #  cracked:Findingdry:Qualitative Conceptskin:Disease or Syndrome #  cramps:Sign or Symptom #  double:Activityvision:Clinical Attribute #  feeling:Mental Processwarmth:Physiologic Function #  heavy:Qualitative Conceptbleeding:Pathologic Function #  menstrual:Organism Functionchanges:Quantitative Concept #  pain:Functional Concept #  pelvic:Body Location or Regionpain:Functional Concept #  redness:Findingface:Body Location or Regionneck:Findingarms:Neoplastic Processoccasionally:Temporal Conceptupper:Spatial Conceptchest:Body Location or Region #  double:Activity #  sudden:Qualitative Conceptsweating:Finding #  nose:Body Part, Organ, or Organ Componentsneezing:Finding # ]
alprazolam, niravam, xanax	Rare	[Actions that are out of control, attack, assault, or force, chest pain, continuing ringing or buzzing or other unexplained noise in ears, decreased awareness or responsiveness, deep or fast breathing with dizziness, ear pain, false or unusual sense of well-being, fast, irregular, pounding, or racing heartbeat or pulse, feeling jittery, feeling unusually cold, generalized slowing of mental and physical activity, hearing loss, hoarseness, lack of feeling or emotion, loss of control of the legs, loss of strength or energy, nightmares, numbness of the feet, hands, and around mouth, severe sleepiness, shakiness in the legs, arms, hands, or feet, sleep talking, sleeplessness, swelling, talking, feeling, and acting with excitement, thoughts of killing oneself, unable to sleep, uncaring, unusual weak feeling, voice changes, Acid or sour stomach, belching, bigger, dilated, or enlarged pupils (black part of eye), change in color vision, difficulty seeing at night, feeling of constant movement of self or surroundings, feeling of relaxation, heartburn, hives or welts, increased sensitivity of eyes to sunlight, indigestion, redness of skin, runny nose, sensation of spinning, stomach discomfort, upset, or pain, stuffy nose]	[actions:Functional Conceptcontrol:Organic Chemical #  attack:Social Behaviorassault:Injury or Poisoningforce:Phenomenon or Process #  chest:Body Location or Regionpain:Functional Concept #  continuing:Idea or Conceptringing:Spatial Conceptnoise:Phenomenon or Processears:Gene or Genome #  decreased:Qualitative Conceptawareness:Mental Process #  deep:Spatial Conceptfast:Qualitative Conceptbreathing:Organism Functiondizziness:Sign or Symptom #  ear:Disease or Syndromepain:Functional Concept #  false:Qualitative Conceptunusual:Qualitative Conceptsense:Organ or Tissue Functionwell-being:Idea or Concept #  fast:Qualitative Conceptirregular:Qualitative Conceptpounding:Quantitative Conceptracing:Intellectual Productheartbeat:Organ or Tissue Functionpulse:Physiologic Function #  feeling:Mental Processjittery:Mental Process #  feeling:Mental Processcold:Disease or Syndrome #  generalized:Spatial Conceptslowing:Qualitative Conceptmental:Mental Processphysical:Intellectual Productactivity:Quantitative Concept #  hearing:Physiologic Functionloss:Quantitative Concept #  hoarseness:Sign or Symptom #  lack:Qualitative Conceptfeeling:Mental Processemotion:Mental Process #  loss:Quantitative Conceptcontrol:Organic Chemicallegs:Body Location or Region #  loss:Quantitative Conceptstrength:Qualitative Conceptenergy:Finding #  nightmares:Mental or Behavioral Dysfunction #  numbness:Sign or Symptomfeet:Quantitative Concepthands:Body Part, Organ, or Organ Componentmouth:Body Space or Junction #  severe:Findingsleepiness:Finding #  shakiness:Pathologic Functionlegs:Body Location or Regionarms:Neoplastic Processhands:Body Part, Organ, or Organ Componentfeet:Quantitative Concept #  sleep:Organic Chemicaltalking:Organism Function #  sleeplessness:Sign or Symptom #  swelling:Pathologic Function #  talking:Organism Functionfeeling:Mental Processacting:Laboratory Procedureexcitement:Mental Process #  thoughts:Mental Processkilling:Social Behavior #  unable:Findingsleep:Organic Chemical #   #  unusual:Qualitative Conceptweak:Sign or Symptomfeeling:Mental Process #  voice:Idea or Conceptchanges:Quantitative Concept #  acid:Chemicalsour:Qualitative Conceptstomach:Therapeutic or Preventive Procedure #  belching:Sign or Symptom #  bigger:Quantitative Conceptdilated:Functional Conceptenlarged:Qualitative Conceptpupils:Body Part, Organ, or Organ Componentblack:Population Groupeye:Intellectual Product #  change:Functional Conceptcolor:Pharmacologic Substancevision:Clinical Attribute #  difficulty:Findingnight:Temporal Concept #  feeling:Mental Processconstant:Qualitative Conceptmovement:Organism Functionsurroundings:Spatial Concept #  feeling:Mental Processrelaxation:Activity #  heartburn:Sign or Symptom #  hives:Disease or Syndromewelts:Sign or Symptom #  increased:Functional Conceptsensitivity:Quantitative Concepteyes:Body Part, Organ, or Organ Componentsunlight:Natural Phenomenon or Process #  indigestion:Sign or Symptom #  redness:Findingskin:Disease or Syndrome #  nose:Body Part, Organ, or Organ Component #  sensation:Qualitative Conceptspinning:Sign or Symptom #  stomach:Therapeutic or Preventive Procedurediscomfort:Findingupset:Mental or Behavioral Dysfunctionpain:Functional Concept #  nose:Body Part, Organ, or Organ Component # ]
alprazolam, niravam, xanax	Not Known	[General tiredness and weakness, light-colored stools, stomach pain, continuing, upper right abdominal pain, Blistering, peeling, or loosening of the skin, red, irritated eyes, red skin lesions, often with a purple center, sores, ulcers, or white spots in the mouth or on the lips, swelling of the breasts or breast soreness in both females and males, unexpected or excess milk flow from breasts]	[general:Idea or Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  stools:Clinical Attribute #  stomach:Therapeutic or Preventive Procedurepain:Functional Conceptcontinuing:Idea or Concept #  upper:Spatial Conceptabdominal:Body Location or Regionpain:Functional Concept #  blistering:Pathologic Functionpeeling:Functional Conceptloosening:Functional Conceptskin:Disease or Syndrome #  red:Findingeyes:Body Part, Organ, or Organ Component #  red:Findingskin:Disease or Syndromelesions:Findingpurple:Qualitative Conceptcenter:Spatial Concept #  sores:Sign or Symptomulcers:Pathologic Functionwhite:Population Groupspots:Disease or Syndromemouth:Body Space or Junctionlips:Body Part, Organ, or Organ Component #  swelling:Pathologic Functionbreasts:Body Part, Organ, or Organ Componentbreast:Neoplastic Processsoreness:Sign or Symptomfemales:Findingmales:Population Group #  excess:Qualitative Conceptmilk:Intellectual Productflow:Natural Phenomenon or Processbreasts:Body Part, Organ, or Organ Component # ]
alprazolam, niravam, xanax	Overdose	[]	[]
metformin, glucophage, glumetza, sulfonylurea	More Common	[Abdominal or stomach discomfort, cough or hoarseness, decreased appetite, diarrhea, fast or shallow breathing, fever or chills, general feeling of discomfort, lower back or side pain, muscle pain or cramping, painful or difficult urination, sleepiness, Acid or sour stomach, belching, bloated, excess air or gas in the stomach or intestines, full feeling, heartburn, indigestion, loss of appetite, metallic taste in the mouth, passing of gas, stomachache, stomach upset or pain, vomiting, weight loss]	[abdominal:Body Location or Regionstomach:Therapeutic or Preventive Procedurediscomfort:Finding #  cough:Sign or Symptomhoarseness:Sign or Symptom #  decreased:Qualitative Conceptappetite:Organism Function #  diarrhea:Finding #  fast:Qualitative Conceptbreathing:Organism Function #  fever:Findingchills:Sign or Symptom #  general:Idea or Conceptfeeling:Mental Processdiscomfort:Finding #  lower:Spatial Conceptback:Body Location or Regionside:Spatial Conceptpain:Functional Concept #  muscle:Tissuepain:Functional Conceptcramping:Sign or Symptom #  painful:Sign or Symptomdifficult:Qualitative Concepturination:Organism Function #  sleepiness:Finding #  acid:Chemicalsour:Qualitative Conceptstomach:Therapeutic or Preventive Procedure #  belching:Sign or Symptom #  bloated:Sign or Symptom #  excess:Qualitative Conceptair:Intellectual Productgas:Chemical Viewed Structurallystomach:Therapeutic or Preventive Procedureintestines:Body Part, Organ, or Organ Component #  full:Qualitative Conceptfeeling:Mental Process #  heartburn:Sign or Symptom #  indigestion:Sign or Symptom #  loss:Quantitative Conceptappetite:Organism Function #  metallic:Qualitative Concepttaste:Quantitative Conceptmouth:Body Space or Junction #  passing:Findinggas:Chemical Viewed Structurally #  stomachache:Sign or Symptom #  stomach:Therapeutic or Preventive Procedureupset:Mental or Behavioral Dysfunctionpain:Functional Concept #  vomiting:Sign or Symptom #  weight:Diagnostic Procedureloss:Quantitative Concept # ]
metformin, glucophage, glumetza, sulfonylurea	Less Common	[Anxiety, blurred vision, chest discomfort, cold sweats, coma, confusion, cool, pale skin, depression, difficult or labored breathing, dizziness, fast, irregular, pounding, or racing heartbeat or pulse, feeling of warmth, headache, increased hunger, increased sweating, nausea, nervousness, nightmares, redness of the face, neck, arms, and occasionally, upper chest, seizures, shakiness, shortness of breath, slurred speech, tightness in the chest, unusual tiredness or weakness, wheezing, Abnormal stools, bad, unusual, or unpleasant (after) taste, change in taste, difficulty with moving, discoloration of the fingernails or toenails, flu-like symptoms, joint pain, rash, runny nose, sneezing, stuffy nose, swollen joints]	[anxiety:Mental Process #  blurred:Qualitative Conceptvision:Clinical Attribute #  chest:Body Location or Regiondiscomfort:Finding #  cold:Disease or Syndromesweats:Finding #  coma:Disease or Syndrome #  confusion:Mental or Behavioral Dysfunction #  cool:Qualitative Conceptpale:Qualitative Conceptskin:Disease or Syndrome #  depression:Sign or Symptom #  difficult:Qualitative Conceptlabored:Occupational Activitybreathing:Organism Function #  dizziness:Sign or Symptom #  fast:Qualitative Conceptirregular:Qualitative Conceptpounding:Quantitative Conceptracing:Intellectual Productheartbeat:Organ or Tissue Functionpulse:Physiologic Function #  feeling:Mental Processwarmth:Physiologic Function #  headache:Finding #  increased:Functional Concepthunger:Sign or Symptom #  increased:Functional Conceptsweating:Finding #  nausea:Sign or Symptom #  nervousness:Sign or Symptom #  nightmares:Mental or Behavioral Dysfunction #  redness:Findingface:Body Location or Regionneck:Findingarms:Neoplastic Processoccasionally:Temporal Conceptupper:Spatial Conceptchest:Body Location or Region #  seizures:Sign or Symptom #  shakiness:Pathologic Function #  breath:Body Substance #  slurred:Findingspeech:Organism Function #  tightness:Qualitative Conceptchest:Body Location or Region #  unusual:Qualitative Concepttiredness:Sign or Symptomweakness:Sign or Symptom #  wheezing:Sign or Symptom #  abnormal:Qualitative Conceptstools:Clinical Attribute #  bad:Gene or Genomeunusual:Qualitative Concepttaste:Quantitative Concept #  change:Functional Concepttaste:Quantitative Concept #  difficulty:Findingmoving:Organism Function #  discoloration:Findingfingernails:Body Part, Organ, or Organ Componenttoenails:Body Part, Organ, or Organ Component #  symptoms:Sign or Symptom #  joint:Body Space or Junctionpain:Functional Concept #  rash:Disease or Syndrome #  nose:Body Part, Organ, or Organ Component #  sneezing:Finding #  nose:Body Part, Organ, or Organ Component #  swollen:Findingjoints:Body Space or Junction # ]
metformin, glucophage, glumetza, sulfonylurea	Rare	[Behavior change similar to being drunk, difficulty with concentrating, drowsiness, lack or loss of strength, restless sleep, unusual sleepiness]	[behavior:Clinical Attributechange:Functional Conceptdrunk:Mental or Behavioral Dysfunction #  difficulty:Findingconcentrating:Biomedical or Dental Material #  drowsiness:Finding #  lack:Qualitative Conceptloss:Quantitative Conceptstrength:Qualitative Concept #  restless:Sign or Symptomsleep:Organic Chemical #  unusual:Qualitative Conceptsleepiness:Finding # ]
metformin, glucophage, glumetza, sulfonylurea	Not Known	[]	[]
metformin, glucophage, glumetza, sulfonylurea	Overdose	[]	[]
levothyroxine, tirosint	More Common	[]	[]
